
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.43291e+09 1.25227 -0.82318 0.201752 -0.0539399 0.696483 0.715245 0.0206446 0.134173 0 0 0 0.98476 43522.8 277.758 41 185.172 76 61.3069 11381.6 20332 239523 141961 318772 0.98476 0 4
1.43291e+09 0.990791 -0.835408 0.44202 0.530643 -0.467612 -0.503729 -0.495998 0.156716 0 0 0 1.04667 38179 300.279 47 241.474 46 21.2697 11381.6 20332 239523 141961 318772 0.98476 0.247656 7
1.43291e+09 1.76046 -0.403694 0.201752 -0.316366 0.622824 0.668701 -0.254639 0.059448 0 0 0 1.853 38535.6 215.2 10 38.786 135 153.893 11381.6 20332 239523 141961 318772 1.853 0 4
1.43291e+09 1.58421 -0.597234 0.44202 0.669198 -0.228949 -0.655195 -0.265474 0.0518012 0 0 0 1.91491 34615 190.177 16 42.5395 100 96.3394 11381.6 20332 239523 141961 318772 1.853 0.247656 7
1.43291e+09 1.82318 0.252271 0.201752 0.530629 -0.454347 -0.520353 0.491157 0.0430587 0 0 0 2.50594 28941.1 166.404 11 17.5163 127 143.884 11381.6 20332 239523 141961 318772 2.50594 0 4
1.43291e+09 1.83541 -0.00920896 0.44202 -0.705873 -0.0445699 0.706914 -0.00546673 0.040095 0 0 0 2.56785 27407.1 166.404 6 21.2697 118 136.377 11381.6 20332 239523 141961 318772 2.50594 0.247656 7
1.43291e+09 1.40369 0.760459 0.201752 0.664108 -0.216699 -0.292786 0.6529 0.0597489 0 0 0 2.87757 33810.4 187.674 48 21.2697 138 110.102 11381.6 20332 239523 141961 318772 2.87757 0 4
1.43291e+09 1.59723 0.584211 0.44202 -0.635085 -0.311303 0.651011 -0.275575 0.0339459 0 0 0 2.93949 28531.6 143.884 7 15.0139 122 120.112 11381.6 20332 239523 141961 318772 2.87757 0.247656 7
1.43291e+09 0.747729 0.82318 0.201752 0.696483 0.0539399 -0.0206446 0.715245 0.174544 0 0 0 2.94472 31395.5 296.525 145 175.163 99 46.293 11381.6 20332 239523 141961 318772 2.94472 0 4
1.43291e+09 1.00921 0.835408 0.44202 0.467612 0.530643 -0.495998 0.503729 0.00861757 0 0 0 3.00664 12289.3 76.3209 3 1.25116 59 70.065 11381.6 20332 239523 141961 318772 2.94472 0.247656 7
1.43291e+09 0.415789 0.597234 0.44202 0.228949 0.669198 -0.265474 0.655195 0.137853 0 0 0 2.79249 21903.5 228.963 128 135.125 65 25.0232 11381.6 20332 239523 141961 318772 2.73057 0.247656 7
