
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.43275e+09 0.402491 -0.583929 0.44202 -0.311153 0.635159 0.275421 0.651076 -nan 0 0 0 2.30112 0 0 192 0 31 0 11200.1 19537 191393 117524 256292 2.30112 0 4
1.43275e+09 1.25188 -0.823299 0.201752 -0.0537758 0.696496 0.71524 0.0208131 -nan 0 0 0 2.7943 0 0 111 0 56 0 11200.1 19537 191393 117524 256292 2.73057 0.254916 7
1.43275e+09 0.990397 -0.835403 0.44202 0.530533 -0.467737 -0.503612 -0.496117 -nan 0 0 0 2.73057 0 0 177 0 70 0 11200.1 19537 191393 117524 256292 2.73057 0 4
1.43275e+09 1.76027 -0.404052 0.201752 -0.31622 0.622899 0.668761 -0.254482 -nan 0 0 0 3.00845 0 0 10 0 68 0 11200.1 19537 191393 117524 256292 2.94472 0.254916 7
1.43275e+09 1.58393 -0.597509 0.44202 0.669144 -0.229106 -0.655133 -0.265628 -nan 0 0 0 2.94472 0 0 30 0 67 0 11200.1 19537 191393 117524 256292 2.94472 0 4
1.43275e+09 1.8233 0.251883 0.201752 0.530522 -0.454472 -0.520468 0.491034 -nan 0 0 0 2.9413 0 0 8 0 115 0 11200.1 19537 191393 117524 256292 2.87757 0.254916 7
1.43275e+09 1.8354 -0.0096027 0.44202 -0.705883 -0.0444036 0.706915 -0.00530014 -nan 0 0 0 2.87757 0 0 6 0 85 0 11200.1 19537 191393 117524 256292 2.87757 0 4
1.43275e+09 1.40405 0.760268 0.201752 0.664057 -0.216855 -0.292939 0.652831 -nan 0 0 0 2.56967 0 0 3 0 154 0 11200.1 19537 191393 117524 256292 2.50594 0.254916 7
1.43275e+09 1.59751 0.583929 0.44202 -0.635159 -0.311153 0.651076 -0.275421 -nan 0 0 0 2.50594 0 0 3 0 143 0 11200.1 19537 191393 117524 256292 2.50594 0 4
1.43275e+09 0.748117 0.823299 0.201752 0.696496 0.0537758 -0.0208131 0.71524 -nan 0 0 0 1.91673 0 0 75 0 174 0 11200.1 19537 191393 117524 256292 1.853 0.254916 7
1.43275e+09 1.0096 0.835403 0.44202 0.467737 0.530533 -0.496117 0.503612 -nan 0 0 0 1.853 0 0 2 0 96 0 11200.1 19537 191393 117524 256292 1.853 0 4
1.43275e+09 0.239732 0.404052 0.201752 0.622899 0.31622 0.254482 0.668761 -nan 0 0 0 1.04849 0 0 185 0 65 0 11200.1 19537 191393 117524 256292 0.98476 0.254916 7
1.43275e+09 0.416071 0.597509 0.44202 0.229106 0.669144 -0.265628 0.655133 -nan 0 0 0 0.98476 0 0 119 0 67 0 11200.1 19537 191393 117524 256292 0.98476 0 4
