
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.43275e+09 0.164597 0.0096027 0.44202 -0.0444036 0.705883 0.00530014 0.706915 -nan 0 0 0 0.061914 0 0 241 0 60 0 9472.01 16615 152827 96754.5 207971 0 0.247656 3
1.43275e+09 0.402491 -0.583929 0.44202 -0.311153 0.635159 0.275421 0.651076 -nan 0 0 0 2.36303 0 0 190 0 60 0 9472.01 16615 152827 96754.5 207971 2.30112 0.247656 7
1.43275e+09 1.25188 -0.823299 0.201752 -0.0537758 0.696496 0.71524 0.0208131 -nan 0 0 0 2.73057 0 0 108 0 58 0 9472.01 16615 152827 96754.5 207971 2.73057 0 4
1.43275e+09 0.990397 -0.835403 0.44202 0.530533 -0.467737 -0.503612 -0.496117 -nan 0 0 0 2.79249 0 0 170 0 72 0 9472.01 16615 152827 96754.5 207971 2.73057 0.247656 7
1.43275e+09 1.76027 -0.404052 0.201752 -0.31622 0.622899 0.668761 -0.254482 -nan 0 0 0 2.94472 0 0 11 0 63 0 9472.01 16615 152827 96754.5 207971 2.94472 0 4
1.43275e+09 1.58393 -0.597509 0.44202 0.669144 -0.229106 -0.655133 -0.265628 -nan 0 0 0 3.00664 0 0 30 0 64 0 9472.01 16615 152827 96754.5 207971 2.94472 0.247656 7
1.43275e+09 1.8233 0.251883 0.201752 0.530522 -0.454472 -0.520468 0.491034 -nan 0 0 0 2.87757 0 0 8 0 94 0 9472.01 16615 152827 96754.5 207971 2.87757 0 4
1.43275e+09 1.8354 -0.0096027 0.44202 -0.705883 -0.0444036 0.706915 -0.00530014 -nan 0 0 0 2.93949 0 0 6 0 66 0 9472.01 16615 152827 96754.5 207971 2.87757 0.247656 7
1.43275e+09 1.40405 0.760268 0.201752 0.664057 -0.216855 -0.292939 0.652831 -nan 0 0 0 2.50594 0 0 3 0 133 0 9472.01 16615 152827 96754.5 207971 2.50594 0 4
1.43275e+09 1.59751 0.583929 0.44202 -0.635159 -0.311153 0.651076 -0.275421 -nan 0 0 0 2.56785 0 0 3 0 130 0 9472.01 16615 152827 96754.5 207971 2.50594 0.247656 7
1.43275e+09 0.748117 0.823299 0.201752 0.696496 0.0537758 -0.0208131 0.71524 -nan 0 0 0 1.853 0 0 73 0 149 0 9472.01 16615 152827 96754.5 207971 1.853 0 4
1.43275e+09 1.0096 0.835403 0.44202 0.467737 0.530533 -0.496117 0.503612 -nan 0 0 0 1.91491 0 0 2 0 96 0 9472.01 16615 152827 96754.5 207971 1.853 0.247656 7
1.43275e+09 0.239732 0.404052 0.201752 0.622899 0.31622 0.254482 0.668761 -nan 0 0 0 0.98476 0 0 180 0 141 0 9472.01 16615 152827 96754.5 207971 0.98476 0 4
1.43275e+09 0.416071 0.597509 0.44202 0.229106 0.669144 -0.265628 0.655133 -nan 0 0 0 1.04667 0 0 133 0 75 0 9472.01 16615 152827 96754.5 207971 0.98476 0.247656 7
