cost_weight: 0
information_weight: 1
IgnorantTotalIG weight: 0
OccupancyAwareTotalIG weight: 0
ClassicFrontier weight: 0
TotalUnknownIG weight: 1
UnknownObjectSideFrontier weight: 0
UnknownObjectVolumeIG weight: 0
TotalOccupancyCertainty weight: 0
TotalNrOfOccupieds weight: 0
TotalNrOfFree weight: 0
TotalEntropy weight: 0
TotalNrOfNodes weight: 0
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.43283e+09 1.7619 -0.400975 0.201752 -0.317479 0.622258 0.668245 -0.255834 0 0 0 0 0.240961 8973.55 86.9449 0 0 43 86.9449 3013.2 5360 28915 21241.3 44728 0.0357755 0.820743 7
1.43283e+09 1.58634 -0.595143 0.44202 0.669606 -0.227753 -0.655668 -0.264303 0 0 0 0 0.061914 48079.5 405.326 0 0 14 405.326 5429.19 9797 62850 43840.6 92657 0 0.247656 3
1.43283e+09 1.83544 -0.00622421 0.44202 -0.705792 -0.0458308 0.706903 -0.00672953 1 1 0.0714286 0.257539 0.98476 26220.2 190.153 0 1.25101 20 166.384 6574.29 11939 111954 70950.1 154017 0.98476 0 4
1.43283e+09 1.25521 -0.822274 0.201752 -0.055184 0.696385 0.715281 0.0193669 1 1 0.0769231 0.266469 1.91673 27179.8 293.361 0 0.625503 164 205.165 7169.19 12916 185335 108831 244090 1.853 0.254916 7
1.43283e+09 1.82227 0.25521 0.201752 0.53144 -0.453398 -0.519474 0.492086 0 0 0 0 1.853 13120.7 84.4429 0 0 30 75.6859 8338.9 14772 212820 123203 279479 1.853 0 4
1.43283e+09 1.59514 0.586341 0.44202 -0.634528 -0.312437 0.650518 -0.276737 1 1 0.0909091 0.28748 1.04667 15839.4 79.4389 0 0.625503 37 63.8013 9155.91 16148 239509 138359 314129 0.98476 0.247656 7
1.43283e+09 1.40097 0.761896 0.201752 0.664494 -0.215512 -0.291619 0.653422 1 0 0.1 0.3 0.0637289 14251.2 72.5584 0 1.87651 39 64.4268 9954.14 17650 249192 144181 327569 0 0.254916 3
1.43283e+09 0.74479 0.822274 0.201752 0.696385 0.055184 -0.0193669 0.715281 0 0 0 0 0.98476 20053 75.0604 0 0 62 70.0563 11108.9 19738 263720 153790 348053 0.98476 0 4
1.43283e+09 0.164565 0.00622421 0.44202 -0.0458308 0.705792 0.00672953 0.706903 0.5 0.333333 0.125 0.161374 2.79249 13267.1 58.1718 0 1.87651 32 55.6698 11966.3 21230 277886 162809 367227 2.73057 0.247656 7
1.43283e+09 0.599025 -0.761896 0.201752 0.215512 0.664494 0.653422 0.291619 0.4 0.2 0.142857 0.139971 1.04849 21757.3 124.475 0 1.25101 87 113.842 12590.6 22392 295549 173155 389240 0.98476 0.254916 7
1.43283e+09 0.177726 -0.25521 0.201752 0.453398 0.53144 0.492086 0.519474 0.5 0.25 0.166667 0.186339 0.98476 16098.5 80.6899 1 1.25101 52 77.5624 13068.1 23206 302360 176351 397970 0.98476 0 4
