cost_weight: 0.25
information_weight: 1
IgnorantTotalIG weight: 0.01
OccupancyAwareTotalIG weight: 10
ClassicFrontier weight: 200
TotalUnknownIG weight: 200
UnknownObjectSideFrontier weight: 100
UnknownObjectVolumeIG weight: 100
TotalOccupancyCertainty weight: 0
TotalNrOfOccupieds weight: 0
TotalNrOfFree weight: 0
TotalEntropy weight: 0
TotalNrOfNodes weight: 0
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.43284e+09 0.164597 0.00964189 0.44202 -0.044387 0.705884 0.00528356 0.706915 0.117385 0.0348621 0.046875 0.0282155 2.0254 33945.8 267.715 0 0 14 267.715 4400.1 7771 34714 26380.3 54310 1.75574 1.07865 7
1.43284e+09 0.239751 0.404088 0.201752 0.622906 0.316205 0.254466 0.668767 0.117976 0.034279 0.05 0.0278536 1.04849 34818.6 261.46 0 0 26 260.209 5700.7 9683 73759 46869.9 102321 0.98476 0.254916 7
1.43284e+09 0.176689 -0.251844 0.201752 0.454484 0.530511 0.491022 0.52048 0.0876882 0 0.0535714 0.0235439 0.98476 28253.1 208.918 0 37.5302 6 110.714 6307.99 10389 127059 70786.9 165302 0.98476 0 4
1.43284e+09 0.748156 0.823311 0.201752 0.696497 0.0537594 -0.0208299 0.71524 0.0934101 0.0227319 0.0576923 0.014841 1.853 20230.4 131.981 0 10.6336 137 95.0765 7829.24 13127 148622 84902.4 196360 1.853 0 4
1.43284e+09 0.416099 0.597537 0.44202 0.229122 0.669138 -0.265643 0.655126 0.0920256 0.00810682 0.0625 0.0146317 1.04667 47578.4 310.875 0 15.6376 16 220.177 11206.8 19248 176369 105406 238089 0.98476 0.247656 7
1.43284e+09 1.25184 -0.823311 0.201752 -0.0537594 0.696497 0.71524 0.0208299 0.100451 0.0174325 0.0681818 0.0170741 3.00845 42634.2 169.511 0 0.625503 164 165.133 12083 20175 208033 121775 276025 2.94472 0.254916 7
1.43284e+09 0.990358 -0.835403 0.44202 0.530522 -0.467749 -0.503601 -0.496129 0.0978185 0.0105737 0.075 0.0154628 0.061914 39771 187.025 0 1.87651 58 178.268 15292.6 25697 271077 162927 362776 0 0.247656 3
1.43284e+09 1.76025 -0.404088 0.201752 -0.316205 0.622906 0.668767 -0.254466 0.0936913 0.00410161 0.0833333 0.00963029 1.04849 33764.3 135.734 0 0 108 122.599 17366.8 29162 355533 206709 465209 0.98476 0.254916 7
1.43284e+09 1.8354 -0.00964189 0.44202 -0.705884 -0.044387 0.706915 -0.00528356 0.122179 0.0138027 0.09375 0.0187555 1.04667 31746.2 157.627 0 0 88 155.125 19258.8 32667 387961 226662 510504 0.98476 0.247656 7
1.43284e+09 1.40409 0.760249 0.201752 0.664052 -0.216871 -0.292955 0.652824 0.136842 0.011676 0.107143 0.0251994 1.04849 30989.6 160.129 0 0 51 159.503 21482 36548 426424 250418 560853 0.98476 0.254916 7
1.43284e+09 1.59754 0.583901 0.44202 -0.635166 -0.311139 0.651083 -0.275406 0.162666 0.0146849 0.125 0.0277084 0.061914 33455.3 156.376 0 8.13154 23 105.71 22264.3 38015 466309 270247 609689 0 0.247656 3
1.43284e+09 0.402463 -0.583901 0.44202 -0.311139 0.635166 0.275406 0.651083 0.204076 0.047002 0.15 0.0323877 2.87757 48363.2 273.345 0 28.7731 36 86.9449 21775.5 36711 498736 284642 646396 2.87757 0 4
1.43284e+09 0.595912 -0.760249 0.201752 0.216871 0.664052 0.652824 0.292955 0.302407 0 0.1875 0.0720729 0.0637289 40869 245.197 0 48.7892 10 28.1476 21997.1 37128 551229 311817 710474 0 0.254916 3
