cost_weight: 1.2
information_weight: 1
IgnorantTotalIG weight: 0.25
OccupancyAwareTotalIG weight: 0.5
ClassicFrontier weight: 0
TotalUnknownIG weight: 0.5
UnknownObjectSideFrontier weight: 0
UnknownObjectVolumeIG weight: 1
TotalOccupancyCertainty weight: 0
TotalNrOfOccupieds weight: 0
TotalNrOfFree weight: 0
TotalEntropy weight: 0
TotalNrOfNodes weight: 0
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.43232e+09 0.865012 0.85032 0.201752 0.69855 0.00511636 -0.0705973 0.712052 0.173583 0.0556153 -0.0125 0.0890647 1.19772 110.778 0.625503 170 0 11 0 26288 45901 1.07752e+06 621279 1.37115e+06 0.992534 0.820743 7
1.43233e+09 1.12564 0.825957 0.44202 -0.503565 -0.496654 0.53 -0.467821 0.143357 0.040316 -0.0133333 0.0859864 0.061914 81.1765 0.625503 690 0.625503 107 0 37282.2 65670 1.72718e+06 989559 2.2094e+06 0 0.247656 3
1.43233e+09 1.82596 -0.125641 0.44202 0.707262 -0.00488714 -0.705566 -0.0439674 0.10478 0.00865425 -0.0142857 0.0801327 1.853 108.445 0.625503 435 0.625503 453 0 41938.9 74306 2.20393e+06 1.24391e+06 2.81266e+06 1.853 0 4
1.43233e+09 1.69672 -0.505816 0.201752 -0.27205 0.643418 0.684867 -0.207267 0.181007 0.0727354 -0.0153846 0.100507 1.04849 121.527 0.625503 701 0.625503 574 0 45976.8 81598 2.48603e+06 1.38863e+06 3.16151e+06 0.98476 0.254916 7
1.43233e+09 1.13499 -0.85032 0.201752 -0.00511636 0.69855 0.712052 0.0705973 0.144074 0.00992127 -0.0166667 0.111327 0.98476 77.5557 0.625503 584 0.625503 520 0 47730.4 84442 2.68661e+06 1.49092e+06 3.42479e+06 0.98476 0 4
1.43233e+09 0.494184 -0.696718 0.201752 0.262597 0.647334 0.630834 0.337714 0.158617 0.0584143 -0.0181818 0.104283 0.98476 92.4507 0.625503 462 0.625503 356 0 49247.2 87199 2.94417e+06 1.62266e+06 3.75134e+06 0.98476 0 4
1.43233e+09 0.14968 -0.134988 0.201752 0.490331 0.497567 0.453577 0.553417 0.128707 0.0215044 -0.02 0.0853977 2.30112 161.212 0.625503 901 0.625503 299 0 52728.8 93262 3.12563e+06 1.71789e+06 3.98132e+06 2.30112 0 4
1.43233e+09 0.504802 0.672881 0.44202 0.275172 0.651554 -0.310629 0.635033 0.171081 0.0726596 -0.0222222 0.111663 1.04667 110.644 0.625503 923 0.625503 478 0 55222.6 97448 3.39376e+06 1.85369e+06 4.31459e+06 0.98476 0.247656 7
1.43233e+09 1.50582 0.696718 0.201752 0.647334 -0.262597 -0.337714 0.630834 0.203115 0.114436 -0.025 0.136834 1.91673 120.995 0.808928 895 0.808928 216 0 55765.1 98350 3.48902e+06 1.90086e+06 4.43449e+06 1.853 0.254916 7
1.43233e+09 1.67288 0.495198 0.44202 -0.655295 -0.266142 0.668684 -0.229388 0.194052 0.0355827 -0.0285714 0.164146 0.061914 67.6375 0.660127 830 0.660127 218 0 59168.2 104244 3.83162e+06 2.09349e+06 4.88217e+06 0 0.247656 3
